Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Australia,AUS,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,18577668271.9229,19652816664.8001,19892485160.7123,21507447642.5132,23764139321.3126,25936835031.9185,27268451114.3465,30397580916.116,32665472057.3412,36628961809.8331,41271138985.3287,45149512823.3845,51967289719.6262,63737347853.9398,88831245394.252,97171924074.8327,104921215177.108,110201881165.405,118338596886.984,134712029989.776,149776044568.245,176642284918.147,193770274743.462,177030416471.689,193242166274.226,180235483623.533,182036933407.946,189061672842.774,235658469150.175,299272046250.305,310781069642.17,325315909269.288,324884257479.043,311549325463.744,322213766862.677,367216364716.365,400302731411.229,434568007512.913,398899138574.239,388608221581.652,415222633925.768,378376086723.194,394648911678.527,466488060570.763,612490396927.017,693407758231.845,746054207846.661,853099630996.31,1053995523724.26,927805183330.879,1146138465603.81,1396649906339.35,1546151783872.96,1576184467015.49,1467483705131.74,1351693984524.5,1208846993739.99,1329188475752.32,1432881172002.17,1396567014733.23,1330900925056.98
Australia,AUS,GDP per capita (current US$),NY.GDP.PCAP.CD,1807.78571021206,1874.73210577126,1851.84185074588,1964.1504696359,2128.06835509202,2277.55839760436,2340.43868460617,2576.2845085275,2720.08260948799,2986.94950744786,3299.84320663058,3489.95229368358,3943.7876390397,4763.6283896816,6473.16515297326,6994.30821815538,7476.74874774519,7765.07054434927,8241.99727587296,9281.52335605458,10194.3945390856,11833.7432115058,12766.5222521717,11518.6685192068,12431.9458488308,11437.7131376782,11364.2394626146,11624.6209607028,14254.5135644484,17798.5563713427,18211.5000581403,18821.7952597366,18570.1204617916,17634.534752009,18046.1364806876,20319.6306283956,21861.32550987,23468.5968306374,21318.9641694318,20533.035061907,21679.2478424147,19490.8611097303,20082.4832672749,23447.0310006717,30430.6764374443,33999.2428575835,36044.9228108485,40960.0544948199,49601.6567082178,42772.3591664498,52022.1255961876,62517.8337471503,68012.1479005934,68150.1070413215,62510.7911705641,56755.7217124249,49971.131456129,54027.9668184568,57354.9640455891,55057.2046960666,51812.1540373988
Australia,AUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,0.466722599504067,-1.14625919638188,4.19703741629075,4.89968815674774,3.92674845287789,0.0713618158534786,4.96922008971434,3.25801540776321,4.82715084570691,5.0813563592278,0.546809149293907,2.01990717933998,1.05687817355698,1.50134706093954,0.109760891968918,1.56423169032503,2.43677431328683,-0.269639311343056,2.92520200635894,1.78594095959244,1.71089230817331,1.61968986339616,-3.43563637939278,3.40388297492895,3.82000123408545,2.34626302418251,1.00318305437612,4.02727911399307,2.11804719786419,2.04945715192424,-1.65926861986222,-0.798845363513465,3.01710610327189,2.88901637254799,2.59092080322345,2.52273460881062,2.8099190540744,3.49241332659396,3.87995945622536,2.70132876392373,0.565688737672914,2.73971610413733,1.72290025476391,2.85604892208582,1.85113949777329,1.28921406067863,3.19755971156508,1.601302300748,-0.142470566564796,0.49205315549527,1.04885435076942,2.11968358421093,0.834364138436911,1.0151142229833,0.732407043765832,1.17790700769076,0.591766542797203,1.37996022097906,0.618187910846473,-1.53208619839118
Austria,AUT,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,13,13,13,13
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,6592693841.18495,7311749633.36229,7756110210.11966,8374175257.73075,9169983885.71185,9994070615.85997,10887682273.1014,11579431668.9165,12440625312.8685,13582798556.2404,15373005557.0257,17858486066.7474,22059612476.9332,29515467706.796,35189299911.6608,40059206763.056,42959976221.5234,51545758887.6863,62052259073.2493,73937296963.4586,82058912997.2346,71034228443.062,71275287569.5733,72121016546.6524,67985344886.8716,69386774408.0872,99036164939.1618,124168442533.74,133339397080.129,133105805512.22,166463386179.354,173794177961.108,195078126721.763,190379720809.18,203535242741.838,241038283062.645,237250948791.266,212790348404.555,218259904401.956,217185787342.851,196799778883.361,197337879194.631,213377771503.858,261695778781.038,300904221504.842,315974418604.651,335998557270.104,388691445387.353,430294287388.311,400172297860.517,391892746544.69,431120310088.82,409425234155.263,430068712971.867,441996131736.508,381817565893.574,395568644341.038,416207272209.538,454872626780.005,445075391688.156,430947393757.511
Austria,AUT,GDP per capita (current US$),NY.GDP.PCAP.CD,935.460426850415,1031.8150043291,1087.8342434189,1167.00053244585,1269.41258289256,1374.53213986075,1486.96860600566,1569.66718289967,1677.67352804272,1825.38612552124,2058.76905087549,2380.97845801742,2924.04887899105,3890.72241941969,4630.75719737956,5285.62072414121,5678.38665810018,6810.62768469634,8205.4689771504,9793.76534815017,10869.5464940526,9385.24906398343,9410.34725652989,9537.40742043378,8991.06503963026,9172.09676001833,13083.0726621044,16392.7695234749,17578.6189397397,17468.9461372569,21680.989623313,22410.9117666654,24880.1641180361,24081.5277928004,25646.7006591684,30325.8495818396,29809.0767730821,26705.4785993891,27361.8751106437,27174.2971559775,24564.4582948404,24537.5142629883,26401.7454564357,32222.8972411655,36821.5214680093,38403.1338770715,40635.2818159724,46855.7717452095,51708.7657541758,47963.1794023217,46858.0432733717,51374.9584066934,48567.69528642,50716.7087062864,51717.4959405515,44178.0473777432,45276.8314351693,47309.3662735282,51453.1470238016,50121.5542131186,48327.6311083474
Austria,AUT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,4.96071718349175,2.02146966677637,3.47146615932408,5.41933601415172,2.81001278561553,4.90447900377782,2.24100975848387,3.9312418288779,5.909495926435,5.95049661811298,4.64694273134189,5.59238153081114,4.31090578116728,3.76537303179903,-0.0990300819682375,4.76336986923367,5.03964761322793,-0.129830487672749,5.53644793334178,1.73137779245161,-0.398620517722108,1.93812150521796,3.13962807993062,0.0575730929909071,2.45056567143844,2.23640235489538,1.29304527917799,3.14974650846239,3.42010178477146,3.55354764697123,2.41398645387723,0.97609224004664,-0.298754361000036,2.0087619437808,2.51091269369834,2.21143493269341,1.97797590805702,3.46782994124915,3.35504466142362,3.12743665014771,0.88025909788611,1.15267633135774,0.450946527234535,2.09971116889712,1.54987731693588,2.94341785870446,3.39173082681461,1.14330711888604,-4.01634004211772,1.59257712849987,2.57644831811446,0.222450576943075,-0.562298942527448,-0.122370667337563,-0.111540189504495,0.892469139632297,1.69076313006771,2.0816965919734,0.968753111443178,-6.65098856293406
Azerbaijan,AZE,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,446305555.555556,1570000000,1193312101.91083,2417355840.03625,3176333837.03359,3962238113.16021,4446368570.6901,4581432038.83495,5272798390.70183,5707720390.8515,6235856819.58445,7276753894.71541,8680370408.05943,13245716099.0057,20982986344.3027,33050343782.7759,48852482960.0779,44291490420.5026,52909294791.9262,65951627200.2026,69683935845.2139,74164435946.4627,75244294275.1498,53074370486.0433,37867518957.1975,40865558912.3867,47112941176.4706,48174235294.1176,42607176470.5882
Azerbaijan,AZE,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.4586230771546,209.472981987992,157.076754233359,314.555086536923,409.163189106479,505.500349333104,561.906807871869,573.916512334089,655.119945170816,703.683843432722,763.080637985358,883.733971498452,1045.00937916805,1578.40239029603,2473.08181863536,3851.43786871172,5574.60380218613,4950.29479142375,5843.5337683582,7189.69122920765,7496.29464768263,7875.75695254288,7891.31314749986,5500.31038244408,3880.73873089556,4147.08971569171,4739.84171028393,4805.75371765917,4214.3113363475
Azerbaijan,AZE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-2.22958345594002,-23.7638309850698,-24.2593989196874,-20.7781368190757,-12.8099672041068,0.282171311174181,4.7842822180608,8.96088830209361,6.46158237831969,10.1910296245971,9.05182230102884,8.62535113851204,9.37646097029305,8.30153801248458,26.6600947307444,32.9970663204962,24.0486789316635,8.29339079060378,7.1218195260565,3.54986088980776,-2.8471829529599,0.85388605157209,4.48320302714393,1.52243157217855,-0.147024803718338,-4.14117490324828,-0.824348483223929,0.624884409708628,1.61616934243607,-5.1223794858265
"Bahamas, The",BHS,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,169803921.568627,190098039.215686,212254901.960784,237745098.039216,266666666.666667,300392156.862745,340000000,390196078.431373,444901960.784314,528137254.901961,538423153.692615,573400000,590900000,670900000,632400000,596200000,642100000,713000000,832400000,1139800100,1335300000,1426500000,1578300000,1732800000,2041100000,2320699900,2472500000,2713999900,2817900000,3062000000,3166000000,3111160000,3109000000,3092000000,3259000000,3429000000,3609000000,6332360000,6833220000,7683870000,8076470000,8317830000,8881160000,8870090000,9055290000,9836200000,10167250000,10618340000,10526000000,9981960000,10095760000,10070450000,10720500000,10568400000,11111600000,11710800000,11928500000,12490700000,13022100000,13578800000,11250000000
"Bahamas, The",BHS,GDP per capita (current US$),NY.GDP.PCAP.CD,1550.26769865087,1651.31767315288,1752.84000562204,1867.0103505514,1994.44049711429,2144.73908940986,2322.70581564547,2556.63426678748,2804.33387615547,3215.15389706852,3178.86332002536,3297.41106651178,3322.21991083025,3696.0318203604,3416.43931822479,3156.25082717912,3328.61593650695,3617.45306950786,4131.38642657905,5533.25193819147,6340.78703066162,6624.99245312812,7168.16088508597,7698.08303160888,8877.70591484605,9893.04200290734,10344.3226508242,11156.5572523791,11387.709081798,12163.4397667416,12356.2309982945,11919.8335676821,11686.7397416813,11406.858133658,11814.4347088443,12238.6046063409,12708.6414536235,22036.1006810202,23514.1775636614,26130.0129564073,27098.1563186767,27486.2367737544,28867.0824977166,28327.8136706662,28396.0137099278,30279.3922080481,30713.7980618188,31472.2855356015,30627.3277467412,28552.5171624714,28443.8884756689,28005.9124040903,29485.8642228279,28784.0244905519,29980.7082630691,31295.5638695885,31563.3078695925,32719.6665872078,33767.9411879108,34863.3840497476,28607.9013752136
"Bahamas, The",BHS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,5.29615889308693,5.00380332379702,5.10113784169314,5.24116201698934,5.41521047007774,4.36200282366556,5.11713005373436,4.30284640758589,5.25506227556636,-8.49671546317333,-1.01388463965276,-5.65078591273786,5.40103511880396,-18.366931781736,-16.512521221184,2.99972273749418,6.83061040668728,11.6962478997684,23.3781941454484,4.17006405021228,-11.2212901638401,4.34328584415245,1.33590739195671,11.7786062537885,2.74402775842808,-0.0943916142879715,1.18742858125549,0.578987492928107,4.9098049804593,-3.32024553437472,-5.93656939922641,-5.64077342661179,-1.55613933152546,1.36002237647897,2.76564048485201,2.82852500539209,5.61753768061767,-5.5673332284058,10.87623677146,2.75775876529478,1.07434353472127,1.02250922043734,-2.98809211191157,-0.942616316484731,1.49985431178779,0.601739307052298,-0.464110316562156,-4.1120261170753,-5.79845781871626,0.0118887228779414,-0.686873073370307,1.95312769688094,-3.62816973094957,0.110097653496922,-0.727095257776995,0.444689669966778,2.08215871241538,1.98781790108389,0.217093258823638,-17.0786657867687
Bahrain,BHR,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3072698328.46909,3467819148.93617,3645744680.85106,3735106382.97872,3905585106.38298,3651861702.12766,3052393617.02128,3392021010.6383,3702393617.02128,3863563829.78723,4229787234.04255,4616223404.25532,4751063829.78723,5200265957.44681,5567553457.44681,5849467819.14894,6101861436.17021,6349202393.61702,6183776595.74468,6621010372.34043,9062898936.17021,8976196808.51064,9593510638.29787,11074813829.7872,13150159574.4681,15968723404.2553,18504760638.2979,21730000000,25710904255.3191,22938218085.1064,25713271276.5957,28776595744.6809,30749308510.6383,32539468085.1064,33387712765.9574,31050638297.8723,32234973404.2553,35473776595.7447,37652500000,38474521276.5957,..
Bahrain,BHR,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8537.71587001028,9269.26961652991,9446.08457726994,9421.3569469587,9590.54179396802,8706.76660148502,7041.63444747202,7554.93219231615,7958.74792458539,8031.0048199518,8529.05212670928,9055.6444071063,9082.82798832159,9698.15288998905,10130.3762030729,10376.953296178,10544.7946831914,10672.2377596193,10076.2698786937,10401.5621521671,13636.4167499288,12868.1769170821,13049.9097291643,14222.0367965749,15846.5059474506,17959.3968267194,19307.5089373876,20976.442287272,23066.4509824376,19355.9210050895,20722.0704900745,22514.202716483,23654.3695877495,24744.296958551,24989.437527708,22634.0856475674,22608.4525623673,23742.9373424159,23991.0413905597,23443.4348283266,..
Bahrain,BHR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-8.91629270606043,-10.3904676747508,3.55953637385953,2.22354396178446,-7.5274516044673,-2.09657520752283,6.58700873189227,3.2699264630613,-2.94953366967597,1.31155617587342,8.21120366950687,3.97319530658193,10.10620580811,-2.67809420846396,1.32887477584191,1.41793248047051,0.274316596137254,1.58498736181969,0.557068624103493,0.852690440185768,-2.34892262596769,-1.93598291696495,0.349253322448035,0.388421300415743,-0.353001992539035,-1.22745548940972,0.192120709692119,-1.25846655927015,-3.55414538407601,-0.356550280898588,-0.991765171028888,1.98946797220026,4.20741867779945,2.70680579011122,-0.187595037097779,-0.359639348486056,-0.475473381759144,-3.16357044082442,-2.4675559331389,-9.15897086061335
Bangladesh,BGD,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,4274893913.49536,4817580183.60155,5081413339.78635,5319458351.16235,5386054619.34987,5906636557.00092,6439687598.32325,7253575399.3215,7483685473.51275,8471006100.95399,8992721809.39332,8751842839.79658,6288245866.66667,8086725729.3407,12512460519.7088,19448348073.4565,10117113333.3333,9651149301.8746,13281767142.8571,15565480321.9448,18138049095.6072,20249694002.448,18525399201.5968,17609048821.5488,18920840000,22278423076.9231,21774033333.3333,24298032258.0645,26579005760.3486,28781714763.8012,31598341233.559,30957483949.5798,31708874594.1645,33166519417.9894,33768660882.793,37939748768.6567,46438484107.5795,48244309133.4895,49984559471.3656,51270569883.5275,53369787318.6245,53991289844.3291,54724081490.5102,60158929188.2556,65108544250.0425,69442943089.4309,71819083683.7403,79611888213.148,91631278239.3237,102477791472.39,115279077465.226,128637938711.386,133355749482.478,149990451022.29,172885454931.453,195078678697.23,221415188000.475,249710922462.309,274038973437.275,302563398919.928,324239176765.053
Bangladesh,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,89.0352394288932,97.5952917047176,100.122129600152,101.901412511993,100.221104183654,106.646644385365,112.665364752713,122.870628479594,122.847597531085,135.147381311241,140.002705319444,133.551418941349,94.381677046194,119.559723931133,182.020018493274,277.570605237475,141.197158924105,131.373227305593,176.0339474319,200.769677039014,227.751926507714,247.649616779944,220.718796963204,204.417690056891,213.996638569696,245.453912291425,233.658072199948,253.974473728959,270.69960091549,285.829216867865,306.268700840472,293.160421069586,293.644987576871,300.555747727731,299.533037088051,329.424076062081,394.717491899332,401.498667424687,407.429176197808,409.543183768079,418.068942112038,415.034404287378,413.080282638086,446.310675745944,475.291930195819,499.461940239156,509.640189887604,558.051840707954,634.987069668507,702.264419644314,781.153577677298,861.762162181077,883.117129615718,981.860851354457,1118.87380783368,1248.45330989613,1401.56463513179,1563.76781861826,1698.13208078712,1855.6915096678,1968.79222484581
Bangladesh,BGD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,3.15906973827778,2.56630433513938,-3.22063119462979,7.77396494806668,-1.40861348425962,-0.613925241478341,-4.99506431000169,6.10295548405142,-1.62346693651236,3.06665572693987,-7.3533296831846,-15.3863793787246,1.77996256803898,7.830823937285,-5.90072062712001,3.32247259630709,0.141704801937152,4.25480975119355,1.99128983237688,-1.85257969959154,4.44315618469658,-0.49972416451152,1.21552904643897,2.10780933230201,0.669033043513906,1.46427589125837,1.0785324390785,-0.207289569039887,0.274084212560211,3.08698200057471,1.10664718387612,3.11421545004097,2.46558246527802,1.69041654516762,2.90124427915049,2.31963512614932,2.30667674799521,3.01468299494397,2.57420825835067,3.25749650748013,3.11380599710205,1.96039488706414,2.94185009108061,3.55335865988235,4.96584061418652,5.24454106026052,5.75340722629838,4.80617619811781,3.87850067357942,4.3909628859054,5.25354715283245,5.29926032961355,4.79519609046848,4.85575647014585,5.36686615945385,5.94667828426267,6.1364783118442,6.73328819406073,7.04528955018876,1.35405641080773
